Id,Titulo,Data,Localizacao,Categoria,Problema,Produto,Descricao,Status,Resolvido,Avaliada,VoltariaNegocio,Nota,Data_only
151621909,Ligações constantes,2022-10-11T14:47:48,São Paulo,Não encontrei meu problema,Mau atendimento no SAC,Equipe de Atendimento,"bom dia, recebo constantemente ligações oferecendo produtos TIM na minha região. Já tentei informar as atendentes que não tenho interesse e que parem de me ligar !! Elas simplesmente não falam nada e desligam na cara. Recebo em torno de 20 ligações por dia no meu celular durante meu horário de trabalho! Telefones sempre começando com 2886-xxxx 2195-xxxx. A Tim nem respeita o cadastro no NAO ME PERTURBE tão pouco usa números que começam com 3030 conforme legislação de telemarketing.

TIM PAREM DE ME LIGAR !!!!!!!!!!!!!!!",SOLVED,1.0,True,0.0,7.0,2022-10-11
151619929,Fui enganado ,2022-10-11T14:27:51,São Paulo,Não encontrei meu problema,Propaganda enganosa,Internet para casa,"
O motivo da minha solicitação é que eu recebi um contato via WhatsApp, me oferecendo uma atualização de plano, mas só no atendimento do Renan que eu entendi que eu tinha feito uma nova contratação, o que na prática não procede, conforme as conversas via WhatsApp. A Giulia me disse que era uma atualização e que eu ficasse tranquilo que o plano de 300 seria desativado pelo sistema e eu ficaria apenas com o de 500, mas isso não aconteceu e vai me gerar cobranças, que eu considero indevidas. Aliás a instalação de 30p megas gerou uma nova fatura. ",SOLVED,1.0,True,1.0,10.0,2022-10-11
151611883,Velocidade Banda Larga,2022-10-11T13:03:33,Belo Horizonte,Provedores e serv. de internet,Qualidade da internet,Internet para casa,"Velocidade contratado é de 500 MB, porém não chega sequer 200 megabytes, além disso me passaram um contato 21-98056-3748, whatsapp que pede 7 minutos para solucionar o problema, mas esses 7 minutos já viraram mais de 30 minutos até o momento. E em outras duas ocasiões que fiz contato, além de não resolver o problema simplesmente encerraram o atendimento. ",SOLVED,1.0,True,0.0,8.0,2022-10-11
151613891,COBRANÇA APÓS MESES DE CANCELAMENTO,2022-10-11T13:25:14,São Paulo,Não encontrei meu problema,Cobrança indevida,Internet para casa,"CANCELAMOS NOSSA LIVE TIM HÁ MESES, MESMO ASSIM AINDA ESTÃO REALIZANDO COBRANÇAS INDEVIDAS, NEM TEMOS MAIS O APARELHO E OS SERVIÇOS FORAM CANCELADOS HÁ UM TEMPO JÁ. ENTREI EM CONTATO E NOS INFORMARAM QUE AS COBRANÇAS IRIAM SER RETIRADAS, PORÉM NÃO FIZERAM ISSO E AGORA ESTÃO COBRANDO MULTA DE CANCELAMENTO MESMO APÓS UM TEMPO JÁ E DE NÃO EXISTIR CONTRATOS EXISTENTES. UM ABSURDO. O CONTRATO ESTAVA NO NOME DO MEU MARIDO JEFFERSON INALDO AGOSTINHO. GOSTARIA QUE RESOLVESSEM A SITUAÇÃO, POIS JÁ FOI CANCELADA HÁ MESES ESSE SERVIÇO. UM DESCASO.",SOLVED,1.0,True,1.0,10.0,2022-10-11
151590547,Tim live conexão não funciona ,2022-10-11T00:05:38,São Paulo,Provedores e serv. de internet,Qualidade da internet,Internet para casa,"Prezados, 

Sou Inacia Silva dos Santos, cujo tenho uma instalação de internet ( 338982551) onde novamente após um mês no mesmo dia 11 tento resolver meu problema de conectividade. 
Mês passado entrei em contato diversas vezes e não tive meu problema resolvido, somente após contatar o reclame aqui e a ouvidoria da Tim  live, a representante Léa que resolveu meu problema e o técnico veio resolver o problema de rede na rua de baixo no poste, pago todas as faturas corretamente, e estou desde quarta-feira dia 05/10 sem conexão. 
Segue os protocolos abertos para resolução do meu problema
2022633355091, 2022633353754, 2022633782152 fora os contatos pelo WhatsApp sem sucesso. 

Aguardo um contato com esclarecimentos e solução imediata. 

Inacia 
CPF 06450807806",SOLVED,1.0,True,1.0,10.0,2022-10-11
151584021,Nunca fui cliente TIM!,2022-10-10T22:26:41,São Paulo,Não encontrei meu problema,Cobrança indevida,Internet para casa,"Estou recebendo emails há 2 meses de cobranças sobre TIM live, sendo que sequer uso a operadora, já tentei contato de várias maneiras, atendi ligações de cobranças e nunca consigo contato de alguém. Nunca fiz contratação de nenhum plano e é impossível falar com a operadora para entender o que está acontecendo.",SOLVED,1.0,True,1.0,10.0,2022-10-10
151595223,Fui Enganada pela TIM ao omitir a fidelidade de 12 meses,2022-10-11T01:34:29,São Paulo,Provedores e serv. de internet,Cobrança indevida,Internet para casa,"
Era assinante da Tim live a mais de 2 anos, no dia 11/08/22 recebi um WhatsApp  do setor de vendas me oferecendo um desconto exclusivo para assinantes antigos. foi apresentado os planos e a vendedora me disse que para conseguir esse desconto eu teria que fazer uma nova assinatura com outro cpf. Essa foram as únicas informações que recebi. 
Em nenhum momento a vendedora me informou se uma fidelidade de 12 meses.
Bom novo assinatura feita, hoje dia 10/10/22 entrei em contato com a tim para cancelamento do meu plano é fui informado que teria que pagar uma multa de quase 700 reais devido a fidelidade. 
Óbvio que na mesma hora questionei essa cobrança sendo que em nenhum momento mo dia da contratação fui informada sobre isso. 
Fui totalmente ludibriada pela vendedora, que na ânsia de bater sua meta de contratos assinados simplesmente OMITIU uma informação super importante. Lembrando que em nenhum momento eu fui atrás para a contratação de um novo plano ou desconto, quem entrou em contato comigo foi a própria rim oferecendo.
Isso com certeza pode ser considerado um [Editado pelo Reclame Aqui], onde não informam todas as regras do contrato, te induzem a mudar de cpf fazendo um novo contrato. 
Com certeza irei atrás dos meus direitos, pois foi totalmente ludibriada e enganada. 
Tenho prints da conversa de WhatsApp comprovando que nunca me foi informado sobre a fidelidade. ",SOLVED,1.0,True,1.0,8.0,2022-10-11
151569303,Estou sem Internet ,2022-10-10T19:17:33,Rio de Janeiro,Provedores e serv. de internet,Qualidade da internet,Internet para casa,"Eu Esimauria Ferreira Santos de nome social Isa Cordeiro.
Estou sem Internet desde 22/09/2022, desde então estou entrando em contato com a Tim para solucionar meu problema, contato através do WhatsApp e via telefone, pelo watszapp recebo a mensagem de que minha área está em manutenção técnica e que será reestabelecido o sinal em até 8 horas e não resolvem e assim já foram muitas tentativas sem sucesso. Pelo telefone com muita dificuldade quando falo com um atendente, me falam que minha área é considerada área de risco e não me dão previsão para reestabelecer o sinal. Sendo que vizinhos que utilizam do mesmo serviço estão com Internet e eu não.
Venho por meio desta reclamação solicitar uma solução concreta e imediata já não é a primeira vez que me deixam dias sem Internet. Se não podem manter serviço na região, que tenham a dignidade de informar. Assim eu posso procurar outro serviço, o que não podem é me deixar sem serviço e sem previsão de solução.
Nprotocolo 202259717476",NOT_SOLVED,0.0,True,0.0,0.0,2022-10-10
151562259,Não coletam meu moden desde 2020,2022-10-10T18:00:34,São Paulo,Não encontrei meu problema,Problema com equipamento fornecido,Internet para casa,"Em agosto de 2020 precisei mudar de cidade e encerar o contrato com a operadora, levei o modem comigo e entrei em contato para saber como devolver.

A empresa tercerizada entrou em contato comigo para marcar a retirada e nunca apareceu, isso aconteceu umas 3 ou 4 vezes e deixei o modem guardado caso me ligasse.

Agora em 2022 estava organizando umas coisas a separei o modem para resolver logo isso, liguei na tim, a atentende marcou a coleta para o dia 19 de agosto de 2022 e novamente nada de coleta.

E todas as vezes que solicitei um endereço para deixei o modem eles não tem, eu só quero devolver um modem.

Quando precisei devolver um aparelho no concorrente, foi muito mais simples, levei a um local, entreguei e problema resolvido.

Só quero uma solução, não que marquem novamente e ninguem apareça

CPE S/N do aparelho: N7181104Y006823
",SOLVED,1.0,True,1.0,10.0,2022-10-10
151561687,Falta de respeito com o consumidor ,2022-10-10T17:54:39,Rio de Janeiro,Provedores e serv. de internet,Qualidade da internet,Internet para casa,"Lamentável meu estou desde do dia 02 de outubro,sem internet. Toda vez que faço contato a resposta é sempre a mesma, reparo na região. Hoje ( 10/10), protocolo 2022632590731, me foi informado que onde eu moro é área de risco. Senhores quem mora em São Cristóvão,RJ, sabe muito bem que vcs da Tim estão faltando com a verdade, porque aqui não é área de risco e nunca foi. Agora faço a pergunta, como vcs  na hora de VENDER a internet, não comunicaram que era área de risco? Porque a empresa não comunicou só clientes que não estaria operando nesta região por ser área de risco? Acredito que uma empresa que RESPEITE o seu CLIENTE, faria isso. A fala de vcs é tão incoerente que diariamente fecho na minha porta veículos de outra concessionárias, como Aguas do Rio, Light, empresa VIVO, CLARO e etc. Só para TIM, que após VENDER o seu produto que a Praça Argentina, em São Cristóvão passou a ser área de risco. Senhores consumidores, cuidado com essa empresa, para que vcs não passe por que eu estou passando agora. Para finalizar entrei em contato com a OUVIDORIA e simplesmente fiquei aguardando no telefone exatos 42 minutos sem ninguém me atender. Um abusado, uma extrema falta de respeito com o consumidor. Por favor  quem pensar em internet, procure outra empresa.",NOT_SOLVED,0.0,True,0.0,0.0,2022-10-10
151552711,Não respeitam as normas e a vintade das pessoas,2022-10-10T16:16:05,São Paulo,Não encontrei meu problema,Propaganda enganosa,Propaganda Enganosa,"Estou recebendo constantes ligações, em todos os meus telefones (celular e fixos) oferecendo os serviços da empresa. Já informei que não tenho interesse e pedi para retirarem meu nome da lista, mas não adianta! Detalhe: todos meus números tem restrição para telemarketing no Procon SP e no Não me perturbe das operadoras de telefonia. Além disso, a Tim não respeita a norma que manda usar o 0303, desrespeitando meu direito de escolha. Acham que vão me convencer pela insistência? Se não respeitam antes de ser cliente, imagina depois!
",SOLVED,1.0,True,0.0,0.0,2022-10-10
151546455,Cobrança de multa indevida,2022-10-10T15:03:42,Rio de Janeiro,Provedores e serv. de internet,Cobrança indevida,Internet para casa,"Moro de aluguel e tive que mudar de endereço, solicitei a mudança de endereço para a Tim live e fui informado de que não tem disponibilidade na área. Então solicitei o cancelamento e paguei o boleto em aberto normalmente.
Agora descobri que estão me cobrando 231,01 de multa, sendo que VOCES não tem cobertura no meu endereço novo que fica na MESMA cidade do meu endereço antigo.",SOLVED,1.0,True,1.0,10.0,2022-10-10
151541837,Sem tim live a 7 dias,2022-10-10T14:15:12,Rio de Janeiro,Provedores e serv. de internet,Qualidade da internet,Internet para casa,"Estou sem internet a 7 dias,o meu filho esta reclamando desde de segunda passada e ate agora nada,trabalho em casa e estou indo para casa da vizinha que também tem a mesma internet,marcaram visita na sexta e ninguém apareceu na minha residência,preciso de solução,e no próximo mês quero desconto na minha conta por favor,fico no aguardo.",SOLVED,1.0,True,1.0,10.0,2022-10-10
151535793,Aguardando gravação solicitada,2022-10-10T13:17:28,Rio de Janeiro,Problemas com o Atendimento,Mau atendimento no SAC,Canais de Atendimento,Pedi uma gravação e até agora não me enviaram ! ,SOLVED,1.0,True,0.0,10.0,2022-10-10
151530663,Valor da fatura errado.,2022-10-10T12:14:51,Mauá,Não encontrei meu problema,Propaganda enganosa,Internet para casa,"Passei por um transtorno recentemente com vocês de duplicação de conta, na qual fui cobrado duas vezes a mesma fatura e cobrado taxas pelo meu banco em questão disso. foi me oferecido um desconto na fatura desse mês de 59,90. porém não recebi esse desconto e foi me cobrado o valor completo da fatura. fica complicado confiar na empresa de vocês que parece que só oferecem as coisas para manter o cliente, mas não fazem de fato o prometido. valor da fatura desse mês veio 109,52 mas era para vir menos 59,90 ou seja  a fatura deveria ser no valor de 49,62. protocolo de atendimento da reclamação anterior é; 2022519486773 atendente jaquelynne.",SOLVED,1.0,True,1.0,10.0,2022-10-10
151520963,Procedimentos dúbios com prejuízo ao cliente,2022-10-10T01:08:27,Recife,Não encontrei meu problema,Cobrança indevida,Cadastro e Assinatura,"Recebi uma oferta de um pacote com valor mais atrativo do que já tinha da mesma em que já era cliente (TIM LIVE). Com receio de ficar pagando por dois serviços idênticos e só usando um, questionei como deveria proceder para realizar o cancelamento. A vendedora afirmou que no ato da instalação do novo pacote, o anterior seria automaticamente cancelado. 
Isto não ocorreu! Depois de algum tempo é que percebi que o outro pacote estava também sendo cobrado. Solicitei o cancelamento, contudo, agora estou sendo cobrado por uma multa de quebra de contrato, o que não era procedente, já que a vendedora também confirmou que o contrato anterior tinha mais de um ano de uso. 
Resumo da história, fui atraído por um benefício oferecido pela empresa e terminei sofrendo uma série de prejuízos, que foram várias parcelas pagas duplamente e uma multa. Gostaria de acreditar que não houve nenhuma ação premeditada por parte da TIM LIVE que me levou a esta série de prejuízos, porém diante de várias reclamações, minhas argumentações não alteraram a cobrança da multa.
",SOLVED,1.0,True,1.0,10.0,2022-10-10
151520423,Não consigo cancelar,2022-10-10T00:49:10,Rio de Janeiro,Não encontrei meu problema,Não consigo cancelar,Internet para casa,"Me mudei no dia 22 de julho de 2022, e solicitei a mudança de endereço, porém quando técnico foi ao local constatou que o prédio não tinha adequação pra instalação, depois de duas semanas foi confirmado que não teria como fazer a instalação, desde então eu tenho tentado solicitar o cancelamento mas sempre que sou transferida pro setor de cancelamento desligam na minha cara e não retornam, já foi instalado outra operadora mas ainda não consigo cancelar a Tim, enquanto isso os boletos continuam chegando e não estou usando o serviço. O serviço tá em nome do meu esposo, e mesmo sendo ele a ligar não consegue atendimento pra cancelar, sempre que chega no atendente ele cumprimenta e antes que eu consiga fazer a solicitação ele desliga. Gostaria de cancelar o serviço e os boletos enviados que eu não utilizei o serviço.",SOLVED,1.0,True,1.0,10.0,2022-10-10
151510051,Burrice artificial,2022-10-09T17:51:30,São Paulo,Problemas com o Atendimento,Mau atendimento no SAC,Canais de Atendimento,"O sistema de atendimento automático que deveria facilitar e agilizar o atendimento é o mais inutil e burro que existe, pra entender e diferenciar um ""Sim"" de um ""Não"" vc precisa responder como naquele jogo dos anos 90, onde quem esta dentro de uma cabine a prova de som respondendo entre trocar um carro por um lápis gasto e grita ""SIIIIIIIIIIIIIM""
Patético ",SOLVED,1.0,True,1.0,5.0,2022-10-09
151511901,novamente estou com problema com a TIM sobre questão financeira,2022-10-09T19:05:55,São Paulo,Provedores e serv. de internet,Cobrança indevida,Internet para casa,"Bom, em resumo, meu plano é débito em conta no valor aproximado de 96 reais, porem me ofereceram até um plano mais em conta por 80 aproximadamente depois que minha internet mudou para fibra ótica, isso em Setembro. Agora aparece a previsão na conta corrente um débito de 115, liguei algumas vezes pra resolver (atendentes atenciosos) porem não foi solucionado o caso. Me mandaram um boleto de 107 e que não iria ser debitado na minha conta, mesmo com o valor errado concordei em pagar já que depois me prometeram o estorno do crédito, muito que bem, acabo de ver na minha conta e será debitado o valor do boleto na conta, ou seja, vou pagar 2x e ainda valores errados!!!!!!!!!!!!!!!!!!!!!!!!!!!Não dá tempo de tirar o débito automático.
Fui ver o extrato da minha conta e percebi que eles debitaram esse valor errado de 115,81 também em Junho, Julho e Agosto, ou seja, estão cobrando errado e não é de agora! Maio veio 103 e quero esclarecimento por favor.
Queria ter acesso as demais faturas pq nao aparece no site da Tim , eu queria confirmar se não debitaram errado outras contas tambem.
Eu exijo o estorno desses valores também, ja to cansada disso, só aceitei via débito em conta  porque iria ficar mais barato, mas só tenho dor de cabeça desde quando iniciei meu plano, cada hora um problema diferente.",SOLVED,1.0,True,1.0,10.0,2022-10-09
151508687,"Atendimento ao cliente péssimo,  não tem técnicos suficientes na empresa e cliente não é prioridade. ",2022-10-09T16:55:22,São Paulo,Provedores e serv. de internet,Qualidade da internet,Internet para casa,"Aderir os produtos tim live vem sendo uma das piores coisas que fiz ultimamente, a empresa passa a impressão que só quer o nosso dinheiro,  pois os serviços oferecidos não possui qualidade, o atendimento é péssimo e ninguém resolve o problema do cliente. 
Sinceramente a empresa não investe nada em qualidade e não faz nada para que o cliente fique satisfeito. ",SOLVED,1.0,True,1.0,10.0,2022-10-09
151504799,TIM EN GANEI,2022-10-09T14:26:40,São Paulo,Não encontrei meu problema,Cancelamento,Internet para casa,"Empresinha que tem por HÁBITO prestar PESSIMOS serviços e devido aos PÉSSIMOS serviços prestados e MUITO mais caro que O VIVO FIBRA.
Resolvi cancelar essa por caria de serviço, aonde na última RECLAMAÇÃO JUNTO A ANATEL, foi passado que não haveria multa.
1 porque não EXISTIA CARÊNCIA.
2 porque o cancelamento foi feito APOS A INTERRUPCAO DO SERVICO e a MOROSIDADE em sanar um problema.
Ao receber a conta RESIDUAL tive maus uma INGRATA surpresa junto a essa EMPRESINHA que ESTAO ME COBRANDO UMA MULTA POR TER CANECELADO A MER DA DE SERVICOS PRESTADOS. 
RESOLVAM ESSA BOS TA EMPRESA DE MER DA",NOT_SOLVED,0.0,True,0.0,0.0,2022-10-09
151501307,Cancelamento ,2022-10-09T12:12:56,São Paulo,Provedores e serv. de internet,Cancelamento,Internet para casa,"A atendente não quis realizar o cancelamento do contrato porque a fatura estava dois dias atrasado, informei que pagaria no pix para constar o pagamento na hora e já poder realizar o cancelamento. Só que mesmo assim não foi possível. Eu posso ficar 15 dias sem internet e agora dois dias sem pagar eu não posso fazer o cancelamento ",NOT_SOLVED,0.0,True,0.0,4.0,2022-10-09
151500265,Pecimo atendimento ao cliente ,2022-10-09T11:07:36,Rio de Janeiro,Provedores e serv. de internet,Mau atendimento no SAC,Internet para casa,"Bom dia ,estou mais de 5 dias ligando para esta empresa que faz os clientes de palhaço, estou sem Internet e liga para lá os atendentes que parecem que estão fazendo um favor para você, diz que vai agendar um reparo, que ficamos em casa como palhaço esperando para ninguém aparecer, e depois diz que na localidade, liguei para cancelar e me prometeram que no dia seguinte iria alguém para resolver meu problema e adivinha, mais uma vez o cliente sendo feito de palhaço, e uma falta de respeito e responsabilidade com o cliente, e olha que ainda estou sem Internet e eles nem para ligar para saber ,pois ligo para lá e quando fui transferir a ligação fica mudo até cair a ligação, não recomendo a Tim para ninguém, olha que tem um mês que deixei de ser Tim pós pago no celular pelo péssimo serviço que eles estão oferecendo. ",SOLVED,1.0,True,1.0,10.0,2022-10-09
151497715,Fazem 4 dias que estou sem internet ,2022-10-09T03:06:28,São Paulo,Provedores e serv. de internet,Qualidade da internet,Internet para casa,"Prezados, boa noite. 
Tentei resolver de outras formas, porém o problema vem se estendendo e não é a primeira vez. Fazem 4 dias que estou sem conexão para utilizar a internet, meu aparelho nem se quer aparece a luz de internet acesa, já foi agendada uma visita do técnico e ele veio, porém só olhou e disse que a caixa do condomínio que eu moro está sobrecarregada e que o problema seria na rua, disse também que iria solicitar a visita de outro técnico que arrumaria na rua mas até hoje não voltou. Da primeira vez que isso ocorreu teve que vir 3 técnicos e supervisor deles pra arrumar, até então estava tudo perfeito, mas agora estou tentando transtorno pra resolver meu problema. Espero que vocês consigam resolver por aqui, eu não posso ficar sem internet trabalho com isso. ",SOLVED,1.0,True,1.0,10.0,2022-10-09
151496017,NEGATIVAÇÃO INDEVIDA,2022-10-09T01:24:44,Rio de Janeiro,Não encontrei meu problema,Cobrança indevida,Internet para casa,"A empresa Live Tim de internet sujou meu nome, por um erro do sistema deles entrei em contato algumas vezes em 3/12/18, 21/09/2019, 07/10/2019 e sempre admitiam o erro, Protocolos 2018109535473, 20191025541167, 20191186232102, no dia 23/08/2021recebi um SMS do Serasa com uma oferta da Live Tim para quitar minha divida, o que se faz inadmissível e inverídico! 

Reconheço que já tive vínculo com vocês mas todo o débito foi quitado ! Sempre adimpli com minhas dividas. 

Portanto quero uma solução tal como a atendente me informou ao reconhecer o erro! 
Retirem meu nome do SPC e excluam essa dívida inexistente .",SOLVED,1.0,True,0.0,4.0,2022-10-09
